Date,Rented Bike Count,Hour,Temperature(øC),Humidity(%),Visibility (10m),Rainfall(mm),Snowfall (cm),Seasons,Holiday,Functioning Day
19/07/2018,591,2,24.8,80,888,0,0,Summer,No Holiday,Yes
19/07/2018,393,3,24.4,85,678,0,0,Summer,No Holiday,Yes
19/07/2018,231,4,24,87,582,0,0,Summer,No Holiday,Yes
19/07/2018,329,5,23.6,88,604,0,0,Summer,No Holiday,Yes
19/07/2018,672,6,23.3,83,875,0,0,Summer,No Holiday,Yes
19/07/2018,1315,7,23.6,75,856,0,0,Summer,No Holiday,Yes
19/07/2018,1993,8,25.5,65,833,0,0,Summer,No Holiday,Yes
19/07/2018,985,9,27.6,62,1043,0,0,Summer,No Holiday,Yes
19/07/2018,695,10,29.4,56,1153,0,0,Summer,No Holiday,Yes
19/07/2018,687,11,30.7,48,1705,0,0,Summer,No Holiday,Yes
19/07/2018,828,12,31.7,42,1868,0,0,Summer,No Holiday,Yes
19/07/2018,798,13,32.6,47,1641,0,0,Summer,No Holiday,Yes
19/07/2018,722,14,33.1,47,1785,0,0,Summer,No Holiday,Yes
19/07/2018,827,15,33.7,41,1924,0,0,Summer,No Holiday,Yes
19/07/2018,1017,16,33.7,43,1890,0,0,Summer,No Holiday,Yes
19/07/2018,1536,17,34,44,1891,0,0,Summer,No Holiday,Yes
19/07/2018,2640,18,33,51,1566,0,0,Summer,No Holiday,Yes
19/07/2018,2245,19,31.6,58,1556,0,0,Summer,No Holiday,Yes
19/07/2018,2114,20,29.8,62,1931,0,0,Summer,No Holiday,Yes
19/07/2018,2122,21,28.8,69,1619,0,0,Summer,No Holiday,Yes
19/07/2018,1870,22,28,76,1542,0,0,Summer,No Holiday,Yes
19/07/2018,1318,23,27.2,78,1601,0,0,Summer,No Holiday,Yes
20/07/2018,1041,0,26.7,80,1465,0,0,Summer,No Holiday,Yes
20/07/2018,773,1,26.1,81,1409,0,0,Summer,No Holiday,Yes
20/07/2018,557,2,25.7,84,1293,0,0,Summer,No Holiday,Yes
20/07/2018,428,3,25.4,84,1174,0,0,Summer,No Holiday,Yes
20/07/2018,267,4,25.1,83,1253,0,0,Summer,No Holiday,Yes
20/07/2018,327,5,24.9,83,1207,0,0,Summer,No Holiday,Yes
20/07/2018,672,6,24.6,82,1157,0,0,Summer,No Holiday,Yes
20/07/2018,1251,7,25.2,75,1056,0,0,Summer,No Holiday,Yes
20/07/2018,1896,8,26.6,70,1062,0,0,Summer,No Holiday,Yes
20/07/2018,1029,9,28.4,65,806,0,0,Summer,No Holiday,Yes
20/07/2018,641,10,29.8,59,973,0,0,Summer,No Holiday,Yes
20/07/2018,791,11,31.6,54,990,0,0,Summer,No Holiday,Yes
20/07/2018,822,12,32.6,51,800,0,0,Summer,No Holiday,Yes
20/07/2018,805,13,32.4,54,708,0,0,Summer,No Holiday,Yes
20/07/2018,741,14,33.4,52,685,0,0,Summer,No Holiday,Yes
20/07/2018,794,15,34.1,45,1110,0,0,Summer,No Holiday,Yes
20/07/2018,928,16,34.3,45,1466,0,0,Summer,No Holiday,Yes
20/07/2018,1468,17,34.3,44,1704,0,0,Summer,No Holiday,Yes
20/07/2018,2419,18,33.9,42,1969,0,0,Summer,No Holiday,Yes
20/07/2018,2084,19,32.9,44,1985,0,0,Summer,No Holiday,Yes
20/07/2018,1888,20,30.9,51,2000,0,0,Summer,No Holiday,Yes
20/07/2018,1869,21,29.8,59,2000,0,0,Summer,No Holiday,Yes
20/07/2018,1782,22,28.8,65,1988,0,0,Summer,No Holiday,Yes
20/07/2018,1426,23,28.2,70,1811,0,0,Summer,No Holiday,Yes
21/07/2018,1132,0,27.5,73,1834,0,0,Summer,No Holiday,Yes
21/07/2018,945,1,27,74,1833,0,0,Summer,No Holiday,Yes
21/07/2018,684,2,26.4,72,1766,0,0,Summer,No Holiday,Yes
21/07/2018,477,3,26.1,74,1683,0,0,Summer,No Holiday,Yes
21/07/2018,347,4,25.6,77,1203,0,0,Summer,No Holiday,Yes
21/07/2018,292,5,25,78,1474,0,0,Summer,No Holiday,Yes
21/07/2018,381,6,24.9,76,1473,0,0,Summer,No Holiday,Yes
21/07/2018,491,7,25.3,71,1226,0,0,Summer,No Holiday,Yes
21/07/2018,720,8,27.4,63,1043,0,0,Summer,No Holiday,Yes
21/07/2018,729,9,29.6,57,977,0,0,Summer,No Holiday,Yes
21/07/2018,699,10,31.4,51,847,0,0,Summer,No Holiday,Yes
21/07/2018,676,11,32.9,45,1020,0,0,Summer,No Holiday,Yes
21/07/2018,735,12,34.2,35,1528,0,0,Summer,No Holiday,Yes
21/07/2018,727,13,35.2,34,1636,0,0,Summer,No Holiday,Yes
21/07/2018,682,14,36.3,34,1493,0,0,Summer,No Holiday,Yes
21/07/2018,785,15,36.5,35,1355,0,0,Summer,No Holiday,Yes
21/07/2018,883,16,36.8,30,1756,0,0,Summer,No Holiday,Yes
21/07/2018,1011,17,36.3,36,1972,0,0,Summer,No Holiday,Yes
21/07/2018,1202,18,35,42,1953,0,0,Summer,No Holiday,Yes
21/07/2018,1423,19,33.4,51,2000,0,0,Summer,No Holiday,Yes
21/07/2018,1655,20,31.5,53,2000,0,0,Summer,No Holiday,Yes
21/07/2018,1731,21,30.2,54,2000,0,0,Summer,No Holiday,Yes
21/07/2018,1588,22,29.4,55,2000,0,0,Summer,No Holiday,Yes
21/07/2018,1288,23,28.8,56,2000,0,0,Summer,No Holiday,Yes
22/07/2018,1088,0,28.1,56,2000,0,0,Summer,No Holiday,Yes
22/07/2018,772,1,27.3,60,2000,0,0,Summer,No Holiday,Yes
22/07/2018,587,2,26.8,63,2000,0,0,Summer,No Holiday,Yes
22/07/2018,438,3,26.3,63,2000,0,0,Summer,No Holiday,Yes
22/07/2018,270,4,25.9,71,2000,0,0,Summer,No Holiday,Yes
22/07/2018,256,5,25.5,72,2000,0,0,Summer,No Holiday,Yes
22/07/2018,286,6,25.3,73,1979,0,0,Summer,No Holiday,Yes
22/07/2018,360,7,25.8,67,1773,0,0,Summer,No Holiday,Yes
22/07/2018,477,8,27.9,60,1835,0,0,Summer,No Holiday,Yes
22/07/2018,526,9,30.5,54,1907,0,0,Summer,No Holiday,Yes
22/07/2018,522,10,32.2,50,1881,0,0,Summer,No Holiday,Yes
22/07/2018,499,11,33.8,45,1928,0,0,Summer,No Holiday,Yes
22/07/2018,560,12,35.5,39,1803,0,0,Summer,No Holiday,Yes
22/07/2018,569,13,36.7,33,1911,0,0,Summer,No Holiday,Yes
22/07/2018,565,14,37.4,34,1860,0,0,Summer,No Holiday,Yes
22/07/2018,632,15,37.5,33,1816,0,0,Summer,No Holiday,Yes
22/07/2018,771,16,37.8,31,1929,0,0,Summer,No Holiday,Yes
22/07/2018,965,17,37.6,33,1837,0,0,Summer,No Holiday,Yes
22/07/2018,1212,18,36.3,35,1860,0,0,Summer,No Holiday,Yes
22/07/2018,1478,19,34.5,47,1762,0,0,Summer,No Holiday,Yes
22/07/2018,1688,20,33.3,50,1706,0,0,Summer,No Holiday,Yes
22/07/2018,1666,21,32.3,50,1784,0,0,Summer,No Holiday,Yes
22/07/2018,1346,22,31.7,51,1742,0,0,Summer,No Holiday,Yes
22/07/2018,1030,23,31.2,52,1670,0,0,Summer,No Holiday,Yes
23/07/2018,792,0,30.6,50,1631,0,0,Summer,No Holiday,Yes
23/07/2018,542,1,30,52,1774,0,0,Summer,No Holiday,Yes
23/07/2018,382,2,29.7,53,1682,0,0,Summer,No Holiday,Yes
23/07/2018,238,3,29.6,50,1970,0,0,Summer,No Holiday,Yes
23/07/2018,174,4,29.3,51,1498,0,0,Summer,No Holiday,Yes
23/07/2018,310,5,29.3,55,2000,0,0,Summer,No Holiday,Yes
23/07/2018,652,6,29.2,58,2000,0,0,Summer,No Holiday,Yes
23/07/2018,1241,7,29.3,58,2000,0,0,Summer,No Holiday,Yes
23/07/2018,1889,8,30,56,2000,0,0,Summer,No Holiday,Yes
23/07/2018,985,9,31,55,1945,0,0,Summer,No Holiday,Yes
23/07/2018,636,10,31.8,51,1900,0,0,Summer,No Holiday,Yes
23/07/2018,611,11,32.7,48,1908,0,0,Summer,No Holiday,Yes
23/07/2018,655,12,34.1,47,1862,0,0,Summer,No Holiday,Yes
23/07/2018,688,13,33.8,47,1887,0,0,Summer,No Holiday,Yes
23/07/2018,670,14,34.3,45,1967,0,0,Summer,No Holiday,Yes
23/07/2018,739,15,35.4,46,1861,0,0,Summer,No Holiday,Yes
23/07/2018,960,16,34.8,47,1839,0,0,Summer,No Holiday,Yes
23/07/2018,1310,17,34.8,49,1866,0,0,Summer,No Holiday,Yes
23/07/2018,2405,18,33.9,53,1886,0,0,Summer,No Holiday,Yes
23/07/2018,2112,19,32.6,58,1962,0,0,Summer,No Holiday,Yes
23/07/2018,2051,20,31.5,61,2000,0,0,Summer,No Holiday,Yes
23/07/2018,1994,21,30.8,60,2000,0,0,Summer,No Holiday,Yes
23/07/2018,1697,22,30.3,60,2000,0,0,Summer,No Holiday,Yes
23/07/2018,1157,23,30,58,2000,0,0,Summer,No Holiday,Yes
24/07/2018,874,0,29.6,61,2000,0,0,Summer,No Holiday,Yes
24/07/2018,715,1,29.1,64,2000,0,0,Summer,No Holiday,Yes
24/07/2018,487,2,28.6,66,2000,0,0,Summer,No Holiday,Yes
24/07/2018,332,3,28.2,65,1999,0,0,Summer,No Holiday,Yes
24/07/2018,218,4,27.8,67,1982,0,0,Summer,No Holiday,Yes
24/07/2018,306,5,27.5,70,1976,0,0,Summer,No Holiday,Yes
24/07/2018,673,6,27.2,71,1920,0,0,Summer,No Holiday,Yes
24/07/2018,1213,7,27.8,63,1781,0,0,Summer,No Holiday,Yes
24/07/2018,1820,8,29.9,59,1727,0,0,Summer,No Holiday,Yes
24/07/2018,926,9,31.7,59,1706,0,0,Summer,No Holiday,Yes
24/07/2018,610,10,32.4,54,1631,0,0,Summer,No Holiday,Yes
24/07/2018,620,11,33.9,46,1387,0,0,Summer,No Holiday,Yes
24/07/2018,671,12,34.5,50,1901,0,0,Summer,No Holiday,Yes
24/07/2018,688,13,36.4,41,1655,0,0,Summer,No Holiday,Yes
24/07/2018,649,14,35.8,49,1264,0,0,Summer,No Holiday,Yes
24/07/2018,735,15,35.8,47,1029,0,0,Summer,No Holiday,Yes
24/07/2018,834,16,34.9,51,1221,0,0,Summer,No Holiday,Yes
24/07/2018,1297,17,34.9,51,1235,0,0,Summer,No Holiday,Yes
24/07/2018,2300,18,34.9,53,1296,0,0,Summer,No Holiday,Yes
24/07/2018,1968,19,33.1,57,1670,0,0,Summer,No Holiday,Yes
24/07/2018,1834,20,31.1,63,1542,0,0,Summer,No Holiday,Yes
24/07/2018,1899,21,30.2,65,1642,0,0,Summer,No Holiday,Yes
24/07/2018,1773,22,29.8,66,1511,0,0,Summer,No Holiday,Yes
24/07/2018,1193,23,29.3,66,1854,0,0,Summer,No Holiday,Yes
25/07/2018,939,0,28.9,66,2000,0,0,Summer,No Holiday,Yes
25/07/2018,726,1,28.7,67,2000,0,0,Summer,No Holiday,Yes
25/07/2018,499,2,28.8,68,2000,0,0,Summer,No Holiday,Yes
25/07/2018,327,3,28.9,69,1871,0,0,Summer,No Holiday,Yes
25/07/2018,212,4,28.5,74,1549,0,0,Summer,No Holiday,Yes
25/07/2018,299,5,28.3,74,1378,0,0,Summer,No Holiday,Yes
25/07/2018,657,6,28.1,75,1092,0,0,Summer,No Holiday,Yes
25/07/2018,1171,7,28.3,72,1200,0,0,Summer,No Holiday,Yes
25/07/2018,1893,8,28.7,70,1470,0,0,Summer,No Holiday,Yes
25/07/2018,995,9,29.4,66,1308,0,0,Summer,No Holiday,Yes
25/07/2018,696,10,30.7,61,1521,0,0,Summer,No Holiday,Yes
25/07/2018,749,11,30.7,63,1323,0,0,Summer,No Holiday,Yes
25/07/2018,791,12,31.1,60,1331,0,0,Summer,No Holiday,Yes
25/07/2018,783,13,32.3,56,1504,0,0,Summer,No Holiday,Yes
25/07/2018,754,14,33,53,1357,0,0,Summer,No Holiday,Yes
25/07/2018,781,15,34,50,1705,0,0,Summer,No Holiday,Yes
25/07/2018,977,16,34.1,52,1304,0,0,Summer,No Holiday,Yes
25/07/2018,1412,17,33.2,56,1428,0,0,Summer,No Holiday,Yes
25/07/2018,2416,18,32.2,58,1553,0,0,Summer,No Holiday,Yes
25/07/2018,2039,19,31.7,60,1492,0,0,Summer,No Holiday,Yes
25/07/2018,1935,20,30.9,67,1470,0,0,Summer,No Holiday,Yes
25/07/2018,1811,21,29.7,74,1342,0,0,Summer,No Holiday,Yes
25/07/2018,1767,22,28.8,76,1231,0,0,Summer,No Holiday,Yes
25/07/2018,1289,23,28,77,1346,0,0,Summer,No Holiday,Yes
26/07/2018,939,0,27.7,78,1341,0,0,Summer,No Holiday,Yes
26/07/2018,718,1,27.6,79,1261,0,0,Summer,No Holiday,Yes
26/07/2018,498,2,27.6,78,1289,0,0,Summer,No Holiday,Yes
26/07/2018,355,3,27.7,76,1376,0,0,Summer,No Holiday,Yes
26/07/2018,252,4,27.7,75,1360,0,0,Summer,No Holiday,Yes
26/07/2018,306,5,27.4,78,1301,0,0,Summer,No Holiday,Yes
26/07/2018,602,6,27.4,77,1113,0,0,Summer,No Holiday,Yes
26/07/2018,1175,7,27.7,75,1103,0,0,Summer,No Holiday,Yes
26/07/2018,1823,8,28.3,72,1165,0,0,Summer,No Holiday,Yes
26/07/2018,966,9,29.1,69,853,0,0,Summer,No Holiday,Yes
26/07/2018,644,10,29.5,68,946,0,0,Summer,No Holiday,Yes
26/07/2018,614,11,30.2,67,1003,0,0,Summer,No Holiday,Yes
26/07/2018,600,12,32,57,1075,0,0,Summer,No Holiday,Yes
26/07/2018,628,13,32.4,54,896,0,0,Summer,No Holiday,Yes
26/07/2018,706,14,33,56,879,0,0,Summer,No Holiday,Yes
26/07/2018,774,15,33.1,58,882,0,0,Summer,No Holiday,Yes
26/07/2018,920,16,33.5,57,989,0,0,Summer,No Holiday,Yes
26/07/2018,1394,17,33.1,59,1038,0,0,Summer,No Holiday,Yes
26/07/2018,2367,18,33.2,59,1069,0,0,Summer,No Holiday,Yes
26/07/2018,1994,19,32.3,63,1037,0,0,Summer,No Holiday,Yes
26/07/2018,1790,20,31,68,1162,0,0,Summer,No Holiday,Yes
26/07/2018,1868,21,30,74,1056,0,0,Summer,No Holiday,Yes
26/07/2018,1709,22,29.4,78,1011,0,0,Summer,No Holiday,Yes
26/07/2018,1273,23,29,79,971,0,0,Summer,No Holiday,Yes
27/07/2018,909,0,28.6,80,990,0,0,Summer,No Holiday,Yes
27/07/2018,747,1,28.3,78,1072,0,0,Summer,No Holiday,Yes
27/07/2018,537,2,27.8,79,1049,0,0,Summer,No Holiday,Yes
27/07/2018,371,3,27.6,80,929,0,0,Summer,No Holiday,Yes
27/07/2018,218,4,27.3,85,671,0,0,Summer,No Holiday,Yes
27/07/2018,295,5,27.2,86,657,0,0,Summer,No Holiday,Yes
27/07/2018,647,6,27.2,85,702,0,0,Summer,No Holiday,Yes
27/07/2018,1111,7,27.6,80,783,0,0,Summer,No Holiday,Yes
27/07/2018,1763,8,28.5,76,725,0,0,Summer,No Holiday,Yes
27/07/2018,934,9,29.9,69,769,0,0,Summer,No Holiday,Yes
27/07/2018,639,10,31.2,61,901,0,0,Summer,No Holiday,Yes
27/07/2018,619,11,32.7,56,1034,0,0,Summer,No Holiday,Yes
27/07/2018,714,12,33.7,53,990,0,0,Summer,No Holiday,Yes
27/07/2018,653,13,35.3,48,880,0,0,Summer,No Holiday,Yes
27/07/2018,507,14,34.1,57,667,0,0,Summer,No Holiday,Yes
27/07/2018,776,15,35.3,52,822,0,0,Summer,No Holiday,Yes
27/07/2018,905,16,35,55,835,0,0,Summer,No Holiday,Yes
27/07/2018,1289,17,34.7,59,1095,0,0,Summer,No Holiday,Yes
27/07/2018,2183,18,33.7,62,1082,0,0,Summer,No Holiday,Yes
27/07/2018,1657,19,32,68,1286,0,0,Summer,No Holiday,Yes
27/07/2018,1565,20,30.7,73,1310,0,0,Summer,No Holiday,Yes
27/07/2018,1547,21,30.3,75,1289,0,0,Summer,No Holiday,Yes
27/07/2018,1507,22,29.9,74,1201,0,0,Summer,No Holiday,Yes
27/07/2018,1182,23,29.7,76,1159,0,0,Summer,No Holiday,Yes
28/07/2018,992,0,29.4,78,1072,0,0,Summer,No Holiday,Yes
28/07/2018,875,1,29.1,79,975,0,0,Summer,No Holiday,Yes
28/07/2018,656,2,28.8,80,925,0,0,Summer,No Holiday,Yes
28/07/2018,461,3,28.5,81,911,0,0,Summer,No Holiday,Yes
28/07/2018,340,4,28.3,83,814,0,0,Summer,No Holiday,Yes
28/07/2018,248,5,28.1,84,754,0,0,Summer,No Holiday,Yes
28/07/2018,313,6,28,85,647,0,0,Summer,No Holiday,Yes
28/07/2018,428,7,28.4,82,748,0,0,Summer,No Holiday,Yes
28/07/2018,606,8,29.6,75,749,0,0,Summer,No Holiday,Yes
28/07/2018,671,9,30.6,74,716,0,0,Summer,No Holiday,Yes
28/07/2018,654,10,32,65,966,0,0,Summer,No Holiday,Yes
28/07/2018,592,11,32.8,62,881,0,0,Summer,No Holiday,Yes
28/07/2018,632,12,33.6,62,820,0,0,Summer,No Holiday,Yes
28/07/2018,741,13,34.2,58,933,0,0,Summer,No Holiday,Yes
28/07/2018,314,14,34.4,65,960,0.2,0,Summer,No Holiday,Yes
28/07/2018,468,15,28.9,86,1592,7.3,0,Summer,No Holiday,Yes
28/07/2018,706,16,28.6,82,1022,0,0,Summer,No Holiday,Yes
28/07/2018,863,17,28.2,83,1099,0,0,Summer,No Holiday,Yes
28/07/2018,843,18,29,81,989,0,0,Summer,No Holiday,Yes
28/07/2018,974,19,29.3,78,988,0,0,Summer,No Holiday,Yes
28/07/2018,1095,20,29.2,82,1000,0,0,Summer,No Holiday,Yes
28/07/2018,1211,21,29.1,78,1362,0,0,Summer,No Holiday,Yes
28/07/2018,1158,22,29,74,1652,0,0,Summer,No Holiday,Yes
28/07/2018,1039,23,28.6,74,1807,0,0,Summer,No Holiday,Yes
29/07/2018,921,0,28.4,70,1945,0,0,Summer,No Holiday,Yes
29/07/2018,636,1,28,71,1799,0,0,Summer,No Holiday,Yes
29/07/2018,511,2,27.7,73,1832,0,0,Summer,No Holiday,Yes
29/07/2018,403,3,27.4,73,1893,0,0,Summer,No Holiday,Yes
29/07/2018,245,4,27,74,1816,0,0,Summer,No Holiday,Yes
29/07/2018,199,5,26.7,75,1871,0,0,Summer,No Holiday,Yes
29/07/2018,266,6,26.4,76,1813,0,0,Summer,No Holiday,Yes
29/07/2018,345,7,26.9,69,1960,0,0,Summer,No Holiday,Yes
29/07/2018,456,8,28.6,63,1867,0,0,Summer,No Holiday,Yes
29/07/2018,519,9,30.6,54,1831,0,0,Summer,No Holiday,Yes
29/07/2018,473,10,32.4,48,1952,0,0,Summer,No Holiday,Yes
29/07/2018,476,11,33.6,46,1965,0,0,Summer,No Holiday,Yes
29/07/2018,644,12,33.8,47,1962,0,0,Summer,No Holiday,Yes
29/07/2018,622,13,34.4,41,1970,0,0,Summer,No Holiday,Yes
29/07/2018,630,14,35.4,43,2000,0,0,Summer,No Holiday,Yes
29/07/2018,713,15,35.9,37,1949,0,0,Summer,No Holiday,Yes
29/07/2018,760,16,36,33,2000,0,0,Summer,No Holiday,Yes
29/07/2018,895,17,36.3,36,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1141,18,35.8,35,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1486,19,34.4,39,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1697,20,32.3,48,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1638,21,31.1,47,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1406,22,30.4,45,2000,0,0,Summer,No Holiday,Yes
29/07/2018,1108,23,29.9,45,2000,0,0,Summer,No Holiday,Yes
30/07/2018,810,0,29.2,50,2000,0,0,Summer,No Holiday,Yes
30/07/2018,575,1,28.5,54,2000,0,0,Summer,No Holiday,Yes
30/07/2018,363,2,28,57,2000,0,0,Summer,No Holiday,Yes
30/07/2018,253,3,27.4,59,2000,0,0,Summer,No Holiday,Yes
30/07/2018,209,4,26.7,62,2000,0,0,Summer,No Holiday,Yes
30/07/2018,273,5,26.4,62,2000,0,0,Summer,No Holiday,Yes
30/07/2018,668,6,26.2,64,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1130,7,26.8,59,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1646,8,28.8,56,2000,0,0,Summer,No Holiday,Yes
30/07/2018,866,9,30.5,53,2000,0,0,Summer,No Holiday,Yes
30/07/2018,609,10,32,50,1992,0,0,Summer,No Holiday,Yes
30/07/2018,623,11,33.2,46,1968,0,0,Summer,No Holiday,Yes
30/07/2018,663,12,33.6,48,2000,0,0,Summer,No Holiday,Yes
30/07/2018,688,13,34.7,43,2000,0,0,Summer,No Holiday,Yes
30/07/2018,645,14,35.3,41,2000,0,0,Summer,No Holiday,Yes
30/07/2018,666,15,35.5,43,2000,0,0,Summer,No Holiday,Yes
30/07/2018,845,16,36.4,40,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1224,17,35.4,44,2000,0,0,Summer,No Holiday,Yes
30/07/2018,2347,18,36.5,38,2000,0,0,Summer,No Holiday,Yes
30/07/2018,2016,19,35.2,43,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1947,20,33.9,46,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1875,21,33.1,48,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1552,22,32.5,50,2000,0,0,Summer,No Holiday,Yes
30/07/2018,1202,23,31.7,52,2000,0,0,Summer,No Holiday,Yes
31/07/2018,901,0,31,54,2000,0,0,Summer,No Holiday,Yes
31/07/2018,695,1,30.2,57,2000,0,0,Summer,No Holiday,Yes
31/07/2018,476,2,29.8,57,2000,0,0,Summer,No Holiday,Yes
31/07/2018,334,3,29.3,57,2000,0,0,Summer,No Holiday,Yes
31/07/2018,244,4,28.8,58,2000,0,0,Summer,No Holiday,Yes
31/07/2018,284,5,28.3,60,2000,0,0,Summer,No Holiday,Yes
31/07/2018,584,6,27.9,63,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1091,7,27.9,60,1983,0,0,Summer,No Holiday,Yes
31/07/2018,1665,8,29.3,51,2000,0,0,Summer,No Holiday,Yes
31/07/2018,860,9,30.9,47,2000,0,0,Summer,No Holiday,Yes
31/07/2018,582,10,32.7,43,2000,0,0,Summer,No Holiday,Yes
31/07/2018,583,11,34.1,40,1947,0,0,Summer,No Holiday,Yes
31/07/2018,626,12,35.2,39,2000,0,0,Summer,No Holiday,Yes
31/07/2018,623,13,36.1,38,2000,0,0,Summer,No Holiday,Yes
31/07/2018,579,14,36.4,35,1967,0,0,Summer,No Holiday,Yes
31/07/2018,665,15,37.8,34,1965,0,0,Summer,No Holiday,Yes
31/07/2018,763,16,37,38,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1184,17,38,36,1989,0,0,Summer,No Holiday,Yes
31/07/2018,2092,18,36.2,45,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1865,19,34.9,47,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1772,20,33.5,50,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1719,21,32.7,51,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1613,22,31.6,66,2000,0,0,Summer,No Holiday,Yes
31/07/2018,1097,23,31,65,2000,0,0,Summer,No Holiday,Yes
01/08/2018,875,0,30.5,68,2000,0,0,Summer,No Holiday,Yes
01/08/2018,724,1,29.9,70,2000,0,0,Summer,No Holiday,Yes
01/08/2018,501,2,29.5,69,2000,0,0,Summer,No Holiday,Yes
01/08/2018,362,3,29.1,64,1997,0,0,Summer,No Holiday,Yes
01/08/2018,250,4,28.5,69,2000,0,0,Summer,No Holiday,Yes
01/08/2018,315,5,28.3,68,2000,0,0,Summer,No Holiday,Yes
01/08/2018,622,6,27.8,73,1971,0,0,Summer,No Holiday,Yes
01/08/2018,1061,7,28.2,68,1748,0,0,Summer,No Holiday,Yes
01/08/2018,1550,8,30.3,59,1920,0,0,Summer,No Holiday,Yes
01/08/2018,853,9,32.4,53,1264,0,0,Summer,No Holiday,Yes
01/08/2018,540,10,34.3,45,1919,0,0,Summer,No Holiday,Yes
01/08/2018,521,11,35.8,41,1795,0,0,Summer,No Holiday,Yes
01/08/2018,569,12,36.8,39,1944,0,0,Summer,No Holiday,Yes
01/08/2018,533,13,37.9,38,1868,0,0,Summer,No Holiday,Yes
01/08/2018,475,14,38.7,38,1943,0,0,Summer,No Holiday,Yes
01/08/2018,531,15,39.3,37,1892,0,0,Summer,No Holiday,Yes
01/08/2018,561,16,39.4,39,1897,0,0,Summer,No Holiday,Yes
01/08/2018,1033,17,39,41,1881,0,0,Summer,No Holiday,Yes
01/08/2018,1929,18,37.8,47,1931,0,0,Summer,No Holiday,Yes
01/08/2018,1553,19,36.1,56,1837,0,0,Summer,No Holiday,Yes
01/08/2018,1441,20,34.5,62,1701,0,0,Summer,No Holiday,Yes
01/08/2018,1500,21,33.3,64,1680,0,0,Summer,No Holiday,Yes
01/08/2018,1367,22,32.6,64,1703,0,0,Summer,No Holiday,Yes
01/08/2018,1046,23,32.3,67,1592,0,0,Summer,No Holiday,Yes
02/08/2018,850,0,31.9,67,1550,0,0,Summer,No Holiday,Yes
02/08/2018,647,1,31.5,69,1512,0,0,Summer,No Holiday,Yes
02/08/2018,459,2,31.5,68,1504,0,0,Summer,No Holiday,Yes
02/08/2018,295,3,31.1,70,1449,0,0,Summer,No Holiday,Yes
02/08/2018,215,4,31.1,54,2000,0,0,Summer,No Holiday,Yes
02/08/2018,265,5,30.7,57,2000,0,0,Summer,No Holiday,Yes
02/08/2018,578,6,30.4,54,2000,0,0,Summer,No Holiday,Yes
02/08/2018,1006,7,30.5,53,2000,0,0,Summer,No Holiday,Yes
02/08/2018,1579,8,31.6,50,1943,0,0,Summer,No Holiday,Yes
02/08/2018,813,9,32.9,49,1843,0,0,Summer,No Holiday,Yes
02/08/2018,549,10,34.4,46,1880,0,0,Summer,No Holiday,Yes
02/08/2018,547,11,35.3,45,1829,0,0,Summer,No Holiday,Yes
02/08/2018,562,12,36.6,41,1866,0,0,Summer,No Holiday,Yes
02/08/2018,550,13,36.7,44,1765,0,0,Summer,No Holiday,Yes
02/08/2018,535,14,37.3,40,1666,0,0,Summer,No Holiday,Yes
02/08/2018,605,15,36.6,44,1771,0,0,Summer,No Holiday,Yes
02/08/2018,676,16,37.9,39,1757,0,0,Summer,No Holiday,Yes
02/08/2018,1066,17,37.4,44,1829,0,0,Summer,No Holiday,Yes
02/08/2018,1881,18,36.7,47,1803,0,0,Summer,No Holiday,Yes
02/08/2018,1605,19,35.2,52,1754,0,0,Summer,No Holiday,Yes
02/08/2018,1480,20,33.9,58,1519,0,0,Summer,No Holiday,Yes
02/08/2018,1535,21,33.3,63,1304,0,0,Summer,No Holiday,Yes
02/08/2018,1375,22,32.9,64,1088,0,0,Summer,No Holiday,Yes
02/08/2018,1020,23,32.4,64,1153,0,0,Summer,No Holiday,Yes
03/08/2018,763,0,32.1,67,1077,0,0,Summer,No Holiday,Yes
03/08/2018,675,1,31.7,68,1103,0,0,Summer,No Holiday,Yes
03/08/2018,443,2,31.5,68,1001,0,0,Summer,No Holiday,Yes
03/08/2018,327,3,31.2,68,968,0,0,Summer,No Holiday,Yes
03/08/2018,236,4,31,73,990,0,0,Summer,No Holiday,Yes
03/08/2018,266,5,30.5,72,1084,0,0,Summer,No Holiday,Yes
03/08/2018,544,6,30.5,62,1583,0,0,Summer,No Holiday,Yes
03/08/2018,937,7,30.8,58,1777,0,0,Summer,No Holiday,Yes
